stats_one_day_volume,stats_one_day_change,stats_one_day_sales,stats_one_day_average_price,stats_seven_day_volume,stats_seven_day_change,stats_seven_day_sales,stats_seven_day_average_price,stats_thirty_day_volume,stats_thirty_day_change,stats_thirty_day_sales,stats_thirty_day_average_price,stats_total_volume,stats_total_sales,stats_total_supply,stats_count,stats_num_owners,stats_average_price,stats_market_cap,stats_floor_price,slug,created_date,name
0.03,0.0,2,0.015,0.03,0.0,2,0.015,0.03,0.0,2,0.015,0.03,2.0,17,17,3,0.015,0.255,100.0,hoffa-collection,2022-02-24T02:00:56.041708,Hoffa_ Collection
0.2,0.0,1,0.2,0.2,0.0,1,0.2,0.2,0.0,1,0.2,0.2,1.0,6,6,2,0.2,1.2,,bx-3d-pixel,2022-02-08T07:38:01.049726,Bx 3D Pixel
0.0275,-0.143302181,4,0.006875,0.0636,-0.673014437,11,0.005781818,82.97592402,0.0,1566,0.052985903,82.97592402,1566.0,1500,1500,656,0.052985903,8.672727273,0.0037,sealenza,2022-02-07T11:13:51.767459,Sealenza by hrunz
0.037,0.0,1,0.037,0.094,2.76,3,0.031333333,0.445,1.816455696,12,0.037083333,6.9897,272.0,240,240,97,0.025697426,7.52,0.029,long-long-cat,2021-06-04T14:00:25.070625,Long Long Cat
0.1953,0.0,2,0.09765,0.1953,-0.367961165,2,0.09765,1.6963,0.327412161,18,0.094238889,592.6061958,1057.0,1024,1024,652,0.560649192,99.9936,0.1,good-vibrations-by-aluan-wang,2021-12-11T09:23:54.344596,Good Vibrations by Aluan Wang
0.04,-0.666666667,1,0.04,0.42,0.3125,9,0.046666667,0.74,0.0,17,0.043529412,0.74,17.0,32,32,18,0.043529412,1.493333333,0.04,melmos,2022-02-25T09:02:46.285148,Melmos
0.2871,0.0,29,0.0099,0.2871,3.416923077,29,0.0099,1.013748,6.509244444,64,0.015839813,1.148748,68.0,1555,1555,504,0.016893353,15.3945,0.008,invertedmutants,2022-02-02T13:58:56.310943,Inverted Mutants
1.4,0.0,2,0.7,4.23,-0.530156614,6,0.705,32.4428,18.80634921,67,0.484220896,87.95364642,385.0,129,129,121,0.22845103,90.945,0.62,mazkedvillains,2021-07-26T08:04:48.956769,MAZKED VILLAINS
0.001,0.0,1,0.001,3.201,0.0,2,1.6005,9.901,-0.877189283,3,3.300333333,3398.870012,515.0,513,513,279,6.599747595,821.0565,4.179999999,mutant-garden-seeder,2021-06-16T07:24:42.023710,Mutant Garden Seeder
0.0,0.0,23,0.0,0.0,0.0,23,0.0,0.0,0.0,23,0.0,0.0,23.0,111,111,18,0.0,0.0,,invisiblekevinsnft,2022-03-05T09:29:03.226290,InvisibleKevins
0.12622222,-0.534235351,5,0.025244444,1.63881222,-0.399579076,65,0.025212496,31.82886391,-0.575604079,728,0.043720967,106.8269078,1641.0,1,1,20471,0.065098664,0.025212496,0.03,dead-ringers-edition-by-dmitri-cherniak,2022-01-31T05:00:28.970416,Dead Ringers: Edition by Dmitri Cherniak
0.104,-0.111111111,4,0.026,1.1182999,-0.681059835,40,0.027957498,36.5354559,-0.171626809,657,0.055609522,80.6405239,1091.0,4522,4522,1694,0.073914321,126.4238037,0.021,munchiesnft-collection,2022-01-31T22:13:35.735279,MunchiesNFT Collection
0.1325,2.397435897,3,0.044166667,0.8015,-0.865740896,13,0.061653846,7.2409,0.0,110,0.065826364,7.2409,110.0,93,93,36,0.065826364,5.733807692,0.0375,murakami-flowers-official-,2022-02-17T15:15:26.056716,Murakami.Flowers.Official
0.1,0.0,2,0.05,0.2,3.0,4,0.05,0.25,0.0,5,0.05,0.25,5.0,5,5,5,0.05,0.25,0.05,kinopidi,2022-02-11T12:11:10.594010,kinopidi
1.70077,-0.791508428,14,0.121483571,12.95737,0.0,100,0.1295737,12.95737,0.0,100,0.1295737,12.95737,100.0,1957,1957,529,0.1295737,253.5757309,0.109,martiansvsrednecks,2022-03-01T17:03:48.923982,MartiansVSRednecks
0.092,0.0,2,0.046,1.825275,13.04057692,52,0.035101442,1.965275,64.50916667,59,0.033309746,1.995275,61.0,63,63,34,0.032709426,2.211390865,0.042,daily-practice-2022,2022-01-04T06:46:43.970111,Daily Practice 2022
0.2539,11.695,7,0.036271429,0.6709,-0.688994994,17,0.039464706,8.1103,-0.957891877,130,0.062386923,200.7168438,1167.0,2523,2523,1310,0.171993868,99.56945294,0.02,the-other-avatars-by-saatchi-art,2022-01-18T07:35:23.752528,The Other Avatars by Saatchi Art
0.005,0.0,1,0.005,0.005,0.0,1,0.005,0.005,0.0,1,0.005,0.005,1.0,34,34,2,0.005,0.17,0.005,zeeler,2022-02-04T03:50:12.674109,Zeeler
0.091,-0.735695614,8,0.011375,1.327349,0.226063864,109,0.012177514,10.65991661,-0.873165851,480,0.02220816,516.8774158,12610.0,10000,10000,4609,0.040989486,121.7751376,0.01,basicboredapeclub,2021-12-17T08:30:35.943762,Basic Bored Ape Club
0.0,0.0,2,0.0,0.0,0.0,4,0.0,0.0,0.0,54,0.0,0.0005,100.0,176,176,65,5e-06,0.0,,mint-me,2021-10-26T00:03:58.800472,MintMe
0.1,0.0,2,0.05,0.1,0.0,2,0.05,0.1,0.0,2,0.05,0.1,2.0,4,4,3,0.05,0.2,0.05,sexypeople,2022-02-25T13:22:14.053641,Sexy People BnW
1.003,1.274376417,6,0.167166667,6.509,0.127509571,33,0.197242424,58.52478,-0.403400339,175,0.334427314,587.5799782,2763.0,4000,4000,1610,0.212660144,788.969697,0.12,the-wild-bunch-nft,2021-11-22T21:20:26.747924,The Wild Bunch Official
0.0625,0.0,1,0.0625,0.1475,-0.662471396,2,0.07375,0.8985,-0.512029544,14,0.064178571,8.9876,122.0,1086,1086,543,0.073668852,80.0925,0.064,geviennaratives-by-cryptowiener,2021-12-09T16:17:26.295623,geVIENNAratives by CryptoWiener
0.06,-0.076923077,2,0.03,0.604,1.176576577,21,0.028761905,0.9675,-0.382262683,37,0.026148649,24.67149844,303.0,1724,1724,717,0.081424087,49.58552381,0.03,dario-prima-donna,2021-11-07T06:53:10.671999,Prima Donna by Dario De Siena
0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.009,0.0,2,0.0045,0.059,6.0,24,24,5,0.009833333,0.0,0.035,midcenturynifties,2021-10-12T03:41:58.204056,MIDCENTURY NIFTIES
1.5,0.0,1,1.5,1.5,0.0,1,1.5,2.5,1.873563218,2,1.25,3.37,6.0,4,4,3,0.561666667,6.0,,bamong,2022-01-19T04:42:46.995595,BAMONG
5.0,0.0,1,5.0,10.0,0.0,2,5.0,13.00326792,0.0,3,4.33442264,13.00326792,3.0,3,3,3,4.33442264,15.0,22.0,marlo,2022-02-02T01:21:34.838070,marlo
0.1,0.0,1,0.1,0.1,0.0,1,0.1,0.1,-0.54954955,1,0.1,0.532,5.0,6,6,6,0.1064,0.6,5.0,fortressheritage,2021-11-11T20:00:46.276032,Fortress' Heritage
3.31289,7.604909091,10,0.331289,9.69729,-0.302795686,34,0.285214412,32.355511,-0.851885165,129,0.250817915,1201.622718,5787.0,123,123,1225,0.207641735,35.08137265,0.185,rude-boys,2021-01-18T18:59:22.998075,RUDE BOYS
0.095,0.06741573,1,0.095,0.3609,-0.618498943,4,0.090225,6.953499,0.0,57,0.121991211,6.953499,57.0,150,150,132,0.121991211,13.53375,0.078,mind-jungle-pure-answer,2022-02-14T23:05:44.821688,Pure Answer by Sandra Jockus (Mind Jungle)
0.056,0.244444444,2,0.028,1.01692,29.72265861,27,0.037663704,2.34846,28.76422681,79,0.029727342,580.7786202,5269.0,10419,10419,2035,0.110225587,392.4181289,0.025,tokenmonnft,2021-08-29T15:18:49.392829,Tokenmon
0.5889,14.1,20,0.029445,1.0238,0.151644,40,0.025595,4.98029,0.0,232,0.021466767,4.98029,232.0,887,887,306,0.021466767,22.702765,0.035,duck-frens,2022-02-13T20:47:28.316232,Duck Frens
0.11,0.0,3,0.036666667,0.315,0.0,7,0.045,0.574,0.356973995,11,0.052181818,31.25653288,853.0,372,372,190,0.036643063,16.74,0.035,faceless-portraits,2021-06-25T19:04:40.276718,Faceless Portraits
0.06,0.0,1,0.06,0.06,0.0,1,0.06,0.12,0.0,2,0.06,0.46,7.0,60,60,7,0.065714286,3.6,0.06,cryptopus-collection,2021-03-26T18:51:38.950354,Cryptopus Collection
0.12,5.0,6,0.02,0.18,0.0,9,0.02,0.18,0.0,9,0.02,0.18,9.0,1,1,12,0.02,0.02,0.02,facelessfunds,2021-09-07T10:42:28.066487,FacelessFunds
0.04,3.0,2,0.02,0.05,0.0,3,0.016666667,0.05,0.0,3,0.016666667,0.8631,88.0,185,185,35,0.009807955,3.083333333,0.003,taylor-tayla-cat,2021-07-19T05:13:44.173822,Taylor Tayla Cat
0.02,0.0,1,0.02,0.02,0.0,1,0.02,0.02,0.0,1,0.02,0.02,1.0,10,10,2,0.02,0.2,0.02,fifaplayers,2022-03-05T15:27:50.337194,FIFA players V3
0.0209,0.0,5,0.00418,0.0209,0.266666667,6,0.003483333,0.1769,0.272660955,38,0.004655263,2.6193311,253.0,9999,9999,4599,0.010353087,34.82985,0.0013,the-awakening-comic,2021-12-05T06:58:46.451891,The Awakening Comic
0.075,0.0,1,0.075,0.075,0.0,1,0.075,0.075,-0.375,1,0.075,0.975,24.0,24,24,16,0.040625,1.8,0.06,jesse-martin-art,2021-03-22T00:00:27.335799,Jesse Martin Art
0.68889,0.37778,3,0.22963,1.18889,0.0,4,0.2972225,5.18789,0.171874859,15,0.345859333,1120.92372,621.0,1024,1024,593,1.805030145,304.35584,0.25,fusion-by-hideki-tsukamoto,2021-10-15T14:18:47.598428,Fusion by Hideki Tsukamoto
0.1,0.0,1,0.1,0.1,-0.411764706,1,0.1,1.46,-0.784756008,6,0.243333333,46.088189,140.0,526,526,293,0.32920135,52.6,0.13,strange-attractors-on-chain,2021-10-25T07:08:38.389742,StrangeAttractors
0.96,-0.225806452,5,0.192,7.9089,-0.68349195,33,0.239663636,167.4968514,0.0,697,0.240311121,167.4968514,697.0,1620,1620,937,0.240311121,388.2550909,0.1,2426c-trendy-gang-series1-feat-clot,2022-02-14T22:13:04.675453,"2426c TRENDY GANG SERIES01 featuring CLOT ""SOULJAHZ"""
0.535,-0.175654854,5,0.107,1.746,1.168944099,17,0.102705882,4.7081,-0.533476881,45,0.104624444,1653.158886,4531.0,4712,4712,2413,0.364855194,483.9501176,0.069,transitions-by-jason-ting-x-matt-bilfield,2021-12-09T23:50:03.010012,Transitions by Jason Ting x Matt Bilfield
0.035,0.0,7,0.005,0.035,0.0,7,0.005,0.04,0.6,8,0.005,0.065,13.0,93,93,10,0.005,0.465,0.005,colleota,2021-12-28T07:45:22.429837,colleota
0.06,0.0,1,0.06,0.06,0.0,1,0.06,0.12,-0.923076923,2,0.06,1.68,16.0,24,24,10,0.105,1.44,0.06,joeschmonft,2021-11-03T04:41:15.898607,BryanFreudemanArt
1.64,11.61538462,6,0.273333333,4.08,0.151891587,15,0.272,48.1388,-0.308092103,242,0.198920661,317.4650672,1374.0,370,370,585,0.231051723,100.64,0.134,gangland-skulls,2021-03-14T17:33:17.305270,Gangland Skulls
0.0001,0.0,1,0.0001,0.0001,0.0,1,0.0001,0.0001,-0.9,1,0.0001,0.0153817,33.0,178,178,26,0.000466112,0.0178,9e-05,cryptomaze,2021-08-02T07:18:10.305834,CryptoMaze Abstractions
0.06005,-0.725535902,9,0.006672222,0.30384,0.0,32,0.009495,0.30384,0.0,32,0.009495,0.30384,32.0,3805,3805,3700,0.009495,36.128475,0.0065,kamp-kilmer-love-heals-collage,2022-03-02T17:39:53.263669,by Val Kilmer X Remo
0.591,0.0,2,0.2955,1.291,-0.274719101,3,0.430333333,5.171,-0.639902507,10,0.5171,2828.782467,754.0,1024,1024,544,3.751700885,440.6613333,0.48999,ht-cypher,2021-08-14T22:19:35.145219,Cypher by Hideki Tsukamoto
3.5679,-0.469378346,7,0.5097,48.4380765,-0.113504215,97,0.499361613,265.2845613,-0.070215091,406,0.65341025,550.6027663,650.0,4445,4445,2168,0.847081179,2219.662372,0.5,ultra-miners,2022-01-18T05:11:22.173626,Ultra Miners
618.1360237,6.169088004,3351,0.184463152,704.3584307,0.0,4017,0.175344394,704.3584307,0.0,4017,0.175344394,704.3584307,4017.0,10000,10000,4384,0.175344394,1753.44394,0.234,dourdarcels,2022-03-04T04:38:37.671522,DourDarcels
71.9296,-0.350349168,55,1.307810909,736.080289,-0.574349388,543,1.355580643,16627.84101,4.144035722,7643,2.175564701,19860.29154,8803.0,18647,18647,10292,2.256082193,25277.51224,1.345,coolpetsnft,2022-01-31T16:05:35.363948,Cool Pets NFT
4.5845,0.608032269,26,0.176326923,12.53275,-0.039996476,112,0.111899554,90.5682479,-0.880919738,613,0.147745918,18062.08395,20987.0,9998,9998,3702,0.860632008,1118.771737,0.119,galacticapes,2021-09-26T05:09:06.198522,GalacticApes
4.463966596,2.462586562,263,0.016973257,5.753166596,0.0,295,0.01950226,5.753166596,0.0,295,0.01950226,5.753166596,295.0,3336,3336,1807,0.01950226,65.05953818,0.007,mypunks-face,2022-03-04T23:01:01.008399,MyPunks Face
2.34,0.0,22,0.106363636,4.1,0.971153846,45,0.091111111,25.5302,14.84742396,455,0.05611033,27.1412,473.0,633,633,153,0.057380973,57.67333333,0.025,blankosblockparty,2022-01-31T19:08:38.707313,BlankosBlockParty
0.46859,0.11092935,54,0.008677593,26.1004331,0.0,2317,0.011264753,26.1004331,0.0,2317,0.011264753,26.1004331,2317.0,3333,3333,733,0.011264753,37.54542232,0.0082,8sian-women,2022-02-24T10:51:59.098036,8Sian Women
0.1692,4.755102041,34,0.004976471,0.221,1.672309553,45,0.004911111,0.411541,-0.991197012,127,0.00324048,47.16169197,2901.0,10000,10000,1923,0.016257047,49.11111111,0.0049,feelgang,2022-01-09T21:58:43.930316,Feel Gang
40.128,5.14517611,22,1.824,104.8810833,0.673897858,59,1.77764548,287.4308354,-0.639257063,162,1.774264416,4246.196561,2580.0,2929,2929,1988,1.645812621,5206.723611,1.85,gutterdogs,2021-10-02T18:49:42.406605,Gutter Dogs
111.7387111,518.7149354,116,0.963264751,113.6920111,1.98221638,145,0.784082835,159.1139264,-0.381685684,578,0.27528361,2942.487356,8586.0,9997,9997,3387,0.342707589,7838.476104,0.1,chubbies,2021-03-18T07:39:20.389370,Chubbies
0.697069693,-0.550509381,52,0.013405186,7.352714095,-0.264203673,350,0.021007755,44.91538808,-0.767213709,2163,0.02076532,70486.83104,780056.0,2011039,2011039,114184,0.090361245,42247.41372,0.001,cryptokitties,2019-04-26T22:13:04.207050,CryptoKitties
0.02,0.0,2,0.01,0.02,0.0,2,0.01,0.18,2.272727273,17,0.010588235,0.355,34.0,51,51,26,0.010441176,0.51,0.01,haningminiorgans,2021-10-22T04:24:59.024090,Ha_Ning+_Mini Organs
0.3528,0.0,9,0.0392,0.3928,-0.310877193,10,0.03928,3.302362,10.6075993,76,0.043452132,4.955862,108.0,533,533,177,0.045887611,20.93624,0.03,isekaibyprestige,2021-11-26T04:30:57.804863,Isekai By Prestige Lab
0.12,0.225740552,2,0.06,1.8581,0.465320768,40,0.0464525,4.61895,2.201157391,100,0.0461895,9.17065,154.0,1278,1278,243,0.059549675,59.366295,0.022,meta-moose-official,2021-12-19T10:36:48.167888,Meta Moose Official
3.9049,0.220777572,136,0.0287125,103.2602452,0.0,868,0.118963416,103.2602452,0.0,868,0.118963416,103.2602452,868.0,3380,3380,343,0.118963416,402.0963466,0.035,bloodshed-bears-treehouse,2022-02-27T23:18:34.864319,Bloodshed Bears TreeHouse
0.429,0.609152288,59,0.007271186,6.817155544,-0.875510423,859,0.007936153,61.64500968,0.0,4197,0.014687875,61.64500968,4197.0,7777,7777,1871,0.014687875,61.71946294,0.0035,theapefrens,2022-01-18T02:01:40.741219,the ape frens (Official)
0.01,0.0,2,0.005,0.015,0.0,3,0.005,0.015,0.0,3,0.005,0.015,3.0,288,288,5,0.005,1.44,0.005,cryptolizart,2021-09-06T15:29:52.670385,CryptoLizart
8.067,135.9609508,134,0.060201493,9.4241,5.646050776,170,0.055435882,13.05301,1.705905619,287,0.045480871,542.4790682,7821.0,8500,8500,2617,0.069361855,471.205,0.056,lambduhs,2021-08-21T10:43:40.417495,Lamb Duhs
10.5031,10.03266807,156,0.067327564,23.02289,-0.52838945,324,0.071058302,233.6131595,-0.775799,2629,0.088860083,1275.594057,7554.0,9999,9999,4764,0.168863391,710.5119664,0.063,thewhitelistioaces,2022-01-31T15:39:36.259124,TheWhitelist.io - Aces
0.3,-0.259259259,5,0.06,1.725,13.375,29,0.059482759,1.845,0.0,31,0.059516129,1.845,31.0,48,48,23,0.059516129,2.855172414,0.05,bored-ape-official-collabs-1,2022-02-26T02:08:41.619607,Bored Ape Official Collabs
4.24,0.0,37,0.114594595,5.04,0.0,47,0.107234043,5.04,0.0,47,0.107234043,5.04,47.0,9455,9455,51,0.107234043,1013.897872,0.08,richapemoneyclub,2022-02-26T09:49:27.412125,Rich Ape Money Club
0.16,0.0,5,0.032,0.25,4.555555556,8,0.03125,0.295,0.0,9,0.032777778,0.295,9.0,23,23,17,0.032777778,0.71875,0.025,bored-ape-collabs-offlclal,2022-02-24T16:23:12.554331,BORED APE COLLABS OFFlClAL
0.0338,0.778947368,2,0.0169,1.42,4.568627451,89,0.015955056,1.869,0.116954521,116,0.016112069,316.2065686,5003.0,10000,10000,2353,0.063203392,159.5505618,0.0145,chads-nft,2021-08-26T08:39:46.588844,Chads NFT
0.029,0.0,1,0.029,0.029,0.0,1,0.029,0.049,-0.9589374,2,0.0245,11.86096,283.0,999,999,441,0.041911519,28.971,0.0696,fat-punks-official,2021-09-01T04:14:07.483566,Fat Punks Official
2.0264,0.134856631,44,0.046054545,49.659762,-0.966893222,828,0.059975558,2172.716891,0.0,11513,0.18871857,2172.716891,11513.0,10000,10000,5961,0.18871857,599.7555797,0.029,tales-of-tsuki-genesis,2022-02-20T01:50:35.736649,Tales Of Tsuki Genesis
0.09,-0.220779221,3,0.03,0.3384,0.478374836,13,0.026030769,2.6162,-0.808011953,42,0.062290476,16.24309,215.0,1667,1667,639,0.075549256,43.39329231,0.025,mecharcadeofficial,2022-01-17T11:15:15.994170,MechArcade: The Lost Metal Alliance
7.29,0.148031496,3,2.43,41.705,-0.288917306,16,2.6065625,265.835,-0.583005084,86,3.091104651,903.3367778,239.0,520,520,212,3.77965179,1355.4125,2.98,lasercat-nft,2022-01-29T10:55:58.349071,LaserCat NFT
1.2539,-0.289575071,9,0.139322222,14.4983,-0.06956611,72,0.201365278,77.97127034,-0.731731973,327,0.238444252,2718.44347,16483.0,7173,7173,2746,0.164924071,1444.393138,0.149,maisondegoat,2021-07-08T21:58:02.244433,GOATz
0.398,-0.758495146,4,0.0995,9.399,-0.381734223,90,0.104433333,69.84797,-0.90000126,529,0.13203775,768.3364676,3390.0,5000,5000,2435,0.226647926,522.1666667,0.1,we-are-kloud,2022-01-10T00:29:45.298771,WE ARE KLOUD
0.08,0.0,1,0.08,0.16,-0.719298246,2,0.08,2.429,-0.744665195,35,0.0694,248.9426433,2580.0,6679,6679,1406,0.096489397,534.32,0.019,artfaceenft,2021-03-01T13:59:20.796328,ARTface
0.6379967,-0.192326428,40,0.015949918,1.4279157,0.0,237,0.006024961,1.4279157,0.0,237,0.006024961,1.4279157,237.0,10000,10000,600,0.006024961,60.24960759,0.0005,secret-order-of-the-cryptocrats,2022-03-03T11:44:19.925777,Secret Order of the Cryptocrats
4.667,3.736147757,22,0.212136364,27.35537,0.141296047,196,0.139568214,51.324059,0.0,455,0.11280013,51.324059,455.0,1505,1505,881,0.11280013,210.0501625,0.095,black-meta-multipass,2022-02-26T03:34:24.949056,Black Meta Multipass
0.16,2.2,2,0.08,0.41,-0.388059701,7,0.058571429,1.08,0.0,22,0.049090909,1.08,22.0,63,63,26,0.049090909,3.69,0.039,bayccollabsofficial,2022-02-20T11:53:34.082004,Bored Ape OfficiaI ColIabs
12.20228158,-0.22753393,57,0.214075115,117.8941174,-0.395189287,327,0.360532469,982.3467529,-0.45006071,2569,0.382384879,16295.5535,18949.0,182,182,14901,0.859969048,65.61690936,0.079,mirandus,2020-10-06T14:44:37.466864,Mirandus
0.4745,-0.280613715,17,0.027911765,3.222703,-0.159901202,124,0.02598954,61.73175299,332.6851513,1438,0.042928896,61.93675299,1442.0,7517,7517,1619,0.042951978,195.3633746,0.015,pidgies-spy-pidgies-yob-squab,2021-12-01T18:27:53.301601,Pidgies: Spy Pidgies Yob Squab
12.1662,-0.274944889,20,0.60831,201.8050253,0.123218919,251,0.804004085,1085.397868,-0.551718921,1346,0.806387718,3587.615848,7309.0,7888,7888,3790,0.490849069,6341.984221,0.62,fancybearsmetaverseofficial,2021-12-30T16:59:05.021956,FancyBears Metaverse Official
0.113,0.027272727,5,0.0226,1.358,0.0,29,0.046827586,1.358,0.0,29,0.046827586,1.358,29.0,837,837,128,0.046827586,39.19468966,0.016,bloodshedbearsgen1,2022-02-27T23:11:56.521210,BloodShed Bears Gen1
0.0699,-0.683567225,2,0.03495,11.17002311,0.009619212,57,0.195965318,22.23362311,0.0,137,0.16228922,22.23362311,137.0,2589,2589,1276,0.16228922,507.3542076,0.034,2112-cryptorunners,2022-02-23T08:37:59.042133,2112.run Genesis Cryptorunners
0.0079,-0.946765499,4,0.001975,0.2678,-0.477360314,28,0.009564286,3.0787989,0.0,281,0.01095658,3.0787989,281.0,5890,5890,654,0.01095658,56.33364286,0.0018,0xmayc-v2,2022-02-19T06:16:50.562123,0xMAYC v2
11.46888,1.374101345,125,0.09175104,17.41781,4.955723103,371,0.046948275,21.71202,-0.740366128,728,0.029824203,105.3375493,2564.0,8888,8888,2735,0.041083288,417.2762676,0.0237,pixel-doods,2022-01-14T09:54:00.130952,Pixel Doods NFT
14.0918,0.436194825,14,1.006557143,72.2240811,-0.467495407,95,0.760253485,537.1189784,-0.83377839,565,0.950653059,14808.94726,23856.0,9998,9998,5695,0.620764053,7601.014346,0.69,robotos-official,2021-08-03T02:29:09.783068,Robotos Official
1.4984,0.966920452,19,0.078863158,5.9821,-0.141834387,75,0.079761333,28.064779,-0.50989624,326,0.086088279,1863.515973,10777.0,10000,10000,4187,0.172916022,797.6133333,0.055,guardians-of-the-metaverse,2021-09-05T17:46:10.497995,Guardians of the Metaverse
1.38988,1.807838384,13,0.106913846,17.79683,-0.589083798,130,0.136898692,308.0193563,0.0,2084,0.147801994,308.0193563,2084.0,3017,3017,1221,0.147801994,413.0233547,0.097,synthheads,2022-02-10T04:15:40.666295,Synth Heads
0.1,0.0,2,0.05,0.25,0.0,4,0.0625,0.25,0.0,4,0.0625,0.653,14.0,17,17,14,0.046642857,1.0625,0.05,untitled-collection-109026910,2021-10-30T12:05:35.153991,TOKYO MEGANE GIRL
0.15557,6.7785,8,0.01944625,1.6804199,-0.732113064,69,0.024353912,15.9581798,-0.929398229,537,0.029717281,241.9890521,3629.0,6000,6000,1950,0.06668202,146.1234696,0.016,crankycrittersnft,2022-01-09T14:45:47.159471,Cranky Critters NFT
1.920379999,-0.218022641,15,0.128025333,26.47237,-0.546428567,182,0.145452582,898.1498304,13.88291945,3927,0.228711441,958.4975219,4238.0,4850,4850,2863,0.226167419,705.4450247,0.095,tokyo-punks-by-sabet,2022-02-02T08:20:01.705473,TOKYO PUNKS by SABET
3.0746888,-0.129914482,26,0.118257262,14.6266865,0.46900004,170,0.086039332,54.2017365,-0.568181582,583,0.092970389,652.5724345,8500.0,10000,10000,3572,0.076773228,860.3933235,0.0919,lostboy-nft,2021-08-25T16:33:22.913509,Lostboy NFT
1.109,4.867724868,15,0.073933333,2.0724,-0.363153625,32,0.0647625,19.224828,-0.688328674,233,0.082509991,99.9069647,1527.0,5098,5098,2300,0.065426958,330.159225,0.04,skeletongues,2021-10-22T15:01:04.793162,Skeletongues
0.9415,0.711818182,10,0.09415,6.5255,-0.466167504,61,0.10697541,54.59087181,-0.798164305,255,0.21408185,346.8152866,1579.0,10038,10038,6276,0.21964236,1073.819164,0.08,social-bees-university,2021-12-31T23:07:29.426359,Social BEES University
193.6542,-0.111425268,53,3.65385283,622.1018959,0.845119837,189,3.291544423,1842.951784,-0.501240552,483,3.815635163,85098.14007,16039.0,20000,20000,5748,5.305701108,65830.88845,3.187,meebits,2021-05-03T01:32:41.897161,Meebits
0.289,-0.772440945,7,0.041285714,2.968,-0.796614815,15,0.197866667,43.5514,0.0,129,0.337607752,43.5514,129.0,974,974,297,0.337607752,192.7221333,0.076,metaskeletons,2022-02-05T17:32:25.714387,Meta Skeletons 2D
6.95527,-0.773443158,187,0.037193957,177.9387564,144.9780337,6016,0.029577586,179.1576984,0.0,6157,0.029098213,179.1576984,6157.0,10000,10000,2826,0.029098213,295.7758584,0.0194,0xmayc-official,2022-02-21T00:16:09.533800,0xMAYC Official
4.468,2.54743946,83,0.053831325,10.024569,-0.639350804,262,0.038261714,37.820469,0.0,547,0.069141625,37.820469,547.0,3437,3437,1157,0.069141625,131.5055101,0.02,bored-doge-club,2022-02-21T17:48:06.534562,Bored Doge Club
0.45,1.045454545,2,0.225,0.67,0.0,3,0.223333333,1.878,-0.62745487,8,0.23475,109.276699,393.0,1024,1024,303,0.278057758,228.6933333,0.21,digination-digiavatar,2021-11-18T14:01:36.000926,DigiAvatar@DigiNation
0.5382,0.363912823,20,0.02691,2.36585,-0.652556063,70,0.033797857,47.45517889,0.158383076,929,0.051082001,97.41931839,2077.0,8896,8896,3315,0.046903861,300.6657371,0.023,lil-baby-doodles-x,2021-10-29T06:19:31.787110,Lil Baby Doodles X
0.3648,0.659690628,10,0.03648,4.3096,-0.417739647,80,0.05387,48.37184687,-0.185126341,640,0.075581011,121.4000032,1848.0,6401,6401,2935,0.065692642,344.82187,0.037,pxlfangs,2021-10-19T11:09:53.227620,PxlFangs
0.86158,2.228100412,26,0.033137692,5.70748,0.077230578,154,0.037061558,70.34495689,-0.732277942,1320,0.053291634,333.0986408,4944.0,10000,10000,3206,0.067374321,370.6155844,0.03,ethalien-vox,2022-01-28T08:19:13.491468,Ethalien VOX
66.91520236,1.77263097,906,0.073857839,91.04939226,0.0,1121,0.081221581,91.04939226,0.0,1121,0.081221581,91.04939226,1121.0,2025,2025,1513,0.081221581,164.4737014,0.069,kaizengenesis,2022-03-04T11:44:25.906930,Kaizen Genesis Collection
2.8046,-0.625389023,18,0.155811111,41.89339,-0.38504574,221,0.189562851,409.6604488,-0.213839221,1716,0.238729865,930.750358,4639.0,12000,12000,1959,0.20063599,2274.754208,0.165,catbotica,2022-01-14T23:49:14.026638,CATBOTICA
1.6855,0.832264377,31,0.054370968,8.0603,0.0,97,0.083095876,8.0603,0.0,97,0.083095876,8.0603,97.0,950,950,337,0.083095876,78.94108247,0.097,graffitibearcollectiveofficial,2022-03-02T19:13:31.170582,Graffiti Bear Collective Official
21.1245,1.699464822,65,0.324992308,43.18294,-0.029587041,170,0.254017294,116.53764,-0.436086074,492,0.236865122,1535.74338,4779.0,31084,31084,20232,0.321352454,7895.87357,0.01,hashflow-official,2021-09-15T16:16:07.330547,Hashflow (Official)
9.189,0.011114669,17,0.540529412,47.08299,-0.300922326,71,0.663140704,403.8937749,-0.686778676,525,0.769321476,47231.92191,18820.0,7777,7777,4308,2.509666414,5157.245257,0.4,0n1-force,2021-08-15T14:16:38.196274,0N1 Force
0.934,0.74906367,6,0.155666667,9.06689,0.150674588,57,0.159068246,61.65412,-0.519472479,345,0.178707594,4317.039636,10586.0,4444,4444,332,0.407806503,706.8992835,0.115,feudalz,2021-11-21T09:55:15.388526,Feudalz
1.7114,-0.419372349,20,0.08557,7.0428,0.410026427,78,0.090292308,25.90235,0.627665925,272,0.095229228,43.70915,424.0,4695,4695,1223,0.103087618,423.9223846,0.08,charged-punks,2021-12-02T21:00:02.074753,Charged Punks
